,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
3167,Cote d'Ivoire,CIV,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.30230293,87.71764521,95.90218751,99.50936878,101.1459653,94.06351631,98.07608947,91.26710813,87.31278715,102.9004829,99.72182034,98.01653155,107.7073239,106.8726034,145.9655114,149.4902768,142.9797957,152.2153937,146.0080729,129.1484522,131.0019551,158.7117627,159.8943189,154.6126774,144.9708624,,,,,,
3168,Cote d'Ivoire,CIV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.58234924,74.01566246,74.55874065,75.12672124,75.6065175,74.88260302,74.0417289,72.13514374,73.44730424,61.93084644,63.71760178,64.72789764,65.32279968,70.32170105,75.40010071,77.91940308,74.78720093,76.33039856,74.20999908,73.56809998,75.33779907,78.9539032,74.77749634,72.44680023,72.16349792,64.83360291,64.27839661,62.68849945,63.5326004,,
3170,Cote d'Ivoire,CIV,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107000000.0,110000000.0,112000000.0,115000000.0,118000000.0,72000000.0,69000000.0,64000000.0,66000000.0,68000000.0,70000000.0,105000000.0,,,,,
3177,Cote d'Ivoire,CIV,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,43.63125229,44.64821243,45.66176987,46.67124557,48.2,48.67458344,49.66616821,51.4,51.62330627,52.58650208,58.9,60.17105263,55.41978073,60.3,57.31427383,58.28188705,55.8,55.8,61.32735825,61.9,62.6,64.3,65.6,67.17237091,68.55010986,
3180,Cote d'Ivoire,CIV,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,,,1348.0,,,
3183,Cote d'Ivoire,CIV,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78508.6,75752.19,72995.78,70239.37,67482.96,64726.55,61970.14,59213.73,56457.32,53700.91,50944.5,49815.63,48686.76,47557.89,46429.02,45300.15,44171.28,43042.41,41913.54,40784.67,39655.8,38526.94,37398.08,36269.22,35140.36,34011.5,32882.6,31753.7,30624.8,29496.0,28367.1
3184,Cote d'Ivoire,CIV,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160747994,,,,,,,,,,0.160747994,,,,,,,,,,0.160747994,,,,,,,,,,
3189,Cote d'Ivoire,CIV,Arable land (% of land area),AG.LND.ARBL.ZS,,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.34591195,5.34591195,5.34591195,5.34591195,5.34591195,5.377358491,5.471698113,5.581761006,5.70754717,5.786163522,5.911949686,6.006289308,6.053459119,6.147798742,6.194968553,6.257861635,6.396226415,7.235849057,7.48427673,7.48427673,7.547169811,7.610062893,7.610062893,7.641509434,7.704402516,8.176100629,9.125786164,9.433962264,9.433962264,9.433962264,9.119496855,9.119496855,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.433962264,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,11.00628931,,
3191,Cote d'Ivoire,CIV,Agricultural land (sq. km),AG.LND.AGRI.K2,,156800.0,158800.0,158800.0,159800.0,160800.0,160800.0,161500.0,161500.0,162000.0,162000.0,163000.0,163100.0,164400.0,166250.0,167150.0,168400.0,170800.0,172100.0,172250.0,172550.0,173700.0,174900.0,175840.0,179010.0,181800.0,182800.0,184000.0,187200.0,188200.0,189300.0,189500.0,192000.0,195020.0,197000.0,198000.0,198000.0,197000.0,197000.0,196000.0,196000.0,196000.0,196000.0,196000.0,200000.0,202000.0,203000.0,206000.0,206000.0,206000.0,206000.0,206000.0,207000.0,212000.0,212000.0,212000.0,212000.0,212000.0,212000.0,,
3196,Cameroon,CMR,Population growth (annual %),SP.POP.GROW,,2.06651727,2.128828319,2.18705823,2.238842715,2.2862314,2.333944721,2.383351545,2.431865871,2.479498375,2.526497586,2.572625608,2.618918417,2.667927968,2.719541289,2.772912353,2.82300689,2.870225898,2.917504398,2.966000441,3.012525059,3.051360315,3.082754797,3.111223324,3.137007403,3.156875646,3.173044924,3.177096135,3.15863555,3.114605953,3.053590985,2.992329872,2.935478608,2.875122291,2.812111188,2.750771797,2.690167986,2.63923934,2.610064094,2.606537014,2.62105318,2.639646481,2.655722959,2.673768445,2.692179205,2.709791489,2.727136447,2.741994312,2.750833439,2.752285804,2.747733751,2.74047938,2.731249489,2.71824869,2.701524614,2.681848111,2.660502066,2.637754334,2.612284161,2.584178982,2.554309999
3204,Cameroon,CMR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.0,3.0,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,3.0,3.0,3.0,3.0,3.1
3212,Cameroon,CMR,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455581186,,,,,,,,,,0.453331705,,,,,,,,,,0.456646277,,,,,,,,,,
3215,Cameroon,CMR,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07237220467,,,,,,,,,,,
3221,Cameroon,CMR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,6975.899,6837.639,6661.125,7217.637,5557.711,6092.709,6405.561,7765.779,6613.137,7248.854,9282.237,7736.794,8680.155,8012.849,7964.024,7495.521,7722.844,8102.098,7629.379,8409.525,5420.0,5380.0,5400.0,5410.0,61190.0,61190.0,61330.0,61510.0,62060.0,62020.0,62730.0,62330.0,62270.0,62950.0,62210.0,62990.0,62490.0,62410.0,62280.0,62160.0,62470.0,62430.0,62370.0,62570.0,62490.0,62610.0,62700.0,62680.0,62710.0,,
3223,Cameroon,CMR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,8286.23,8197.01,7986.47,8591.02,6852.3,7544.52,7988.62,9451.52,8285.96,9063.01,11453.0,9871.54,11008.5,12899.4,13011.8,12354.8,14152.2,14006.8,10951.7,13449.5,9030.0,9040.0,9110.0,9160.0,9220.0,9460.0,9790.0,10240.0,11010.0,11480.0,12530.0,12170.0,12170.0,12960.0,12320.0,13190.0,12840.0,12940.0,12560.0,12490.0,12960.0,13080.0,13550.0,14040.0,14220.0,14620.0,14760.0,14800.0,14960.0,,
3226,Cameroon,CMR,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,65737.639,64421.969,63454.455,68260.647,54887.491,58835.289,60473.611,70715.409,61313.867,66568.234,81570.637,69936.034,79285.905,81502.709,82208.994,75827.771,80286.414,81679.038,70500.779,80396.615,17840.0,17530.0,17480.0,21650.0,78090.0,78130.0,77880.0,78810.0,80340.0,80590.0,82580.0,81440.0,81280.0,82630.0,81690.0,83410.0,82990.0,84280.0,83940.0,84420.0,85500.0,84750.0,84450.0,85650.0,86320.0,87300.0,88300.0,88320.0,89050.0,,
3228,Cameroon,CMR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,49608.41698,48472.64298,47858.34669,51454.0492,41505.29958,43962.81709,44929.68739,51887.92918,44668.71559,48354.15022,58811.28161,50160.41985,57292.9349,56198.8483,56615.19695,51421.23736,52987.30966,54604.70292,48655.19039,53969.62198,-1160.703636,-1216.54258,-1178.599262,2560.063381,-1704.481062,-1763.952925,-1953.202131,-1664.736149,-1733.669777,-1699.649876,-1645.877632,-1658.588783,-1428.16053,-1456.288956,-1292.290146,-1263.156662,-1053.37384,-758.5196533,-917.9931335,-837.2258606,6.323913574,-627.6622314,998.604126,760.6532288,1034.270477,819.9024658,1385.669037,,,,
3236,Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,271.358,282.359,289.693,300.694,337.364,311.695,344.698,458.375,506.046,572.052,638.058,810.407,861.745,898.415,975.422,1162.439,1092.766,1565.809,2002.182,1829.833,3905.355,5342.819,6343.91,6589.599,6057.884,6475.922,1994.848,1844.501,2200.2,7634.694,2900.0,2650.0,2530.0,6660.0,7290.0,7110.0,6340.0,6590.0,6760.0,6520.0,6700.0,6330.0,6220.0,6100.0,6540.0,6610.0,6950.0,8120.0,8210.0,8790.0,8990.0,7970.0,7060.0,7370.0,7750.0,8010.0,8550.0,8320.0,8620.0,,
3241,Cameroon,CMR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,402.8882489,401.1715161,399.2289922,399.1780921,407.4078349,401.9331981,417.9519905,419.3209008,422.3976638,423.9982119,431.7205739,437.854683,439.4994721,439.7769426,442.6376598,435.1687046,429.4289529,429.298276,431.4829578,422.8194938,414.3358429,406.7248615,408.8831461,411.3392071,407.1698173,406.1527705,406.8363333,407.7811039,400.3710017,406.7088292,400.7898218,399.531105,404.7985256,406.3219865,397.8109002,368.9173705,338.474117,332.1718323,349.3706544,342.496395,321.1589546,322.2788435,329.5873137,335.2015816,,,,,,
3242,Cameroon,CMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,152.3246551,155.5225806,152.9878643,169.5807698,174.8745178,165.9621538,155.0540718,155.7674403,155.0404277,156.1229725,198.3454189,221.1237428,213.6097768,204.6557597,223.7159568,208.4559627,207.621653,209.743682,210.3133722,199.0647606,192.2900743,188.8075674,190.9967832,167.2589887,160.0737177,165.6310313,175.398921,172.4422247,177.4016618,175.2616872,165.1713771,155.0349211,167.1342119,192.3598158,186.4277865,245.6694113,253.7601808,267.1317241,264.9328279,261.4885349,256.333087,247.4253636,252.2047533,275.1979743,,,,,,
3243,Cameroon,CMR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.100977,131.3159497,136.9905324,153.9455521,156.35276,154.6099415,152.021137,149.5776029,146.9456425,141.6932,142.304986,138.0167261,135.2316936,133.4502123,128.546601,126.4923952,116.1243236,104.9611827,102.9480871,108.5014147,106.2495207,99.05115565,97.63228189,97.71619051,96.57801278,,,,,,
3244,Cameroon,CMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.59313508,83.18955405,84.43451203,83.93664356,83.60941782,84.47740331,84.93784566,84.57694782,84.37656838,86.12991655,84.48490143,85.19779968,85.16660309,85.21160126,85.44239807,86.22319794,85.42720032,80.71640015,80.71700287,79.09690094,78.60759735,78.45809937,78.43060303,77.43910217,76.42849731,78.03559875,78.90219879,80.3404007,80.63030243,,
3246,Cameroon,CMR,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643000000.0,76000000.0,77000000.0,71000000.0,59000000.0,61000000.0,64000000.0,68000000.0,72000000.0,76000000.0,,,,,
3253,Cameroon,CMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,32.69752502,33.84919357,34.99950409,36.14777374,37.29332352,38.4354744,40.7,40.70677567,41.0,46.2,44.06614304,45.16857147,47.1,47.34048462,49.0,48.2,50.55054855,51.63109589,52.72730255,53.7,54.98992157,56.15855408,56.8,58.55207825,59.76893234,60.99382401,62.2,63.45231247,
3256,Cameroon,CMR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,,,1604.0,,,
3259,Cameroon,CMR,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000.0,224097.49,223194.98,222292.47,221389.96,220487.45,219584.94,218682.43,217779.92,216877.41,215974.9,215277.89,214580.88,213883.87,213186.86,212489.85,211792.84,211095.83,210398.82,209701.81,209004.8,208444.8,207884.8,207324.8,206764.8,206204.8,205644.8,205084.8,204524.8,203964.8,203404.8
3260,Cameroon,CMR,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036655692,,,,,,,,,,0.036655692,,,,,,,,,,0.036655692,,,,,,,,,,
3265,Cameroon,CMR,Arable land (% of land area),AG.LND.ARBL.ZS,,10.57730956,10.68308265,10.78885575,10.89462884,11.00040194,11.10617503,11.21194813,11.31772122,11.42349432,11.42349432,11.52926742,11.52926742,11.52926742,11.63504051,11.74081361,11.8465867,11.98620719,11.92908972,12.47699435,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.54468913,12.54468913,12.56584375,12.56584375,12.56584375,12.58699837,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.61449938,12.61449938,12.61449938,12.61449938,12.61449938,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,,
3267,Cameroon,CMR,Agricultural land (sq. km),AG.LND.AGRI.K2,,75100.0,75700.0,76200.0,76800.0,77400.0,78000.0,78700.0,79200.0,79700.0,79780.0,80280.0,80950.0,81600.0,82800.0,83950.0,85100.0,86440.0,86710.0,89120.0,89300.0,89600.0,90100.0,90600.0,91100.0,91600.0,92300.0,92100.0,92100.0,91900.0,91700.0,91500.0,91600.0,91600.0,91600.0,91600.0,91600.0,91600.0,91600.0,91600.0,91600.0,91600.0,91600.0,91600.0,92100.0,92130.0,92130.0,92130.0,92630.0,93130.0,97000.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,97500.0,,
3272,"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,,2.521952962,2.547493671,2.5884644,2.649597728,2.719756344,2.794067556,2.850957003,2.870769434,2.845599736,2.793204725,2.726121772,2.673986154,2.65871286,2.691289798,2.750865856,2.82767718,2.881030908,2.874916469,2.794378618,2.673260096,2.55232497,2.472709617,2.446846658,2.488866945,2.581660589,2.650708114,2.716096808,2.861056299,3.098428547,3.370795322,3.676568837,3.893542081,3.892606549,3.635558256,3.234496171,2.800968818,2.471590947,2.306845116,2.356949281,2.550440473,2.769241291,2.93639206,3.068266631,3.145471276,3.184226692,3.218827805,3.261373538,3.293966996,3.316893457,3.331133308,3.337675974,3.33757067,3.33135585,3.319678158,3.302819182,3.282934175,3.258505772,3.226698861,3.187086265,3.142651608
3280,"Congo, Dem. Rep.",COD,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,2.3,2.3,2.2,2.2,2.2,2.2,2.2,2.4,2.5,2.5,2.5,2.5,2.5,2.5,2.5
3288,"Congo, Dem. Rep.",COD,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038734913,,,,,,,,,,0.040715382,,,,,,,,,,0.041278628,,,,,,,,,,
3291,"Congo, Dem. Rep.",COD,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01789096228,,,,,,,,,,,
3297,"Congo, Dem. Rep.",COD,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,102941.39,51330.11,56144.1,61105.34,51105.05,63493.89,54416.16,64808.29,68962.29,95986.54,76365.4,64093.12,74579.49,74175.25,53197.24,54284.1,50319.51,76718.49,48343.88,56790.14,14080.0,14010.0,14070.0,14050.0,14060.0,14000.0,11270.0,11020.0,11500.0,10570.0,10510.0,11290.0,13900.0,15110.0,16060.0,15830.0,16090.0,14350.0,15160.0,15060.0,15610.0,14940.0,14920.0,15730.0,15500.0,16170.0,16060.0,16630.0,15790.0,,
3299,"Congo, Dem. Rep.",COD,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,119583.0,49226.3,56073.3,62884.2,49570.4,66528.2,54983.4,68535.2,73709.3,109096.0,82413.0,65799.7,79415.3,77938.3,49598.8,51682.6,48495.5,83973.6,45660.2,57709.6,24920.0,25310.0,25900.0,26320.0,26780.0,26870.0,24340.0,24170.0,24560.0,23710.0,23820.0,24890.0,27580.0,29040.0,30150.0,30170.0,30920.0,29840.0,31100.0,31540.0,32550.0,32700.0,33700.0,35320.0,35980.0,37360.0,37790.0,38830.0,38620.0,,
3302,"Congo, Dem. Rep.",COD,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,,,,,,,,,,,1550424.37,899793.29,958870.9,1021542.44,892820.42,1049438.38,927528.11,1066348.99,1124723.38,1481813.48,1234690.64,1079908.06,1219832.09,1226108.87,959898.96,970912.17,899601.98,1239851.88,880361.56,983441.91,42210.0,41100.0,41500.0,41870.0,42200.0,42190.0,37000.0,36570.0,37620.0,35870.0,35580.0,37320.0,42720.0,45610.0,47790.0,47910.0,49100.0,46510.0,48790.0,49250.0,51030.0,51120.0,52160.0,55970.0,57680.0,57980.0,57640.0,59660.0,58700.0,,
3304,"Congo, Dem. Rep.",COD,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,1325002.239,796309.5742,843642.6724,894524.224,788962.2612,916289.3111,815062.9991,929829.5084,978853.6233,1273190.06,1072410.901,946271.4188,1062835.247,1070056.814,853258.0142,861357.5027,797433.032,1075471.386,782528.8349,865305.7479,-109.3407803,-1015.964495,-999.0917587,-883.5638752,-1817.240761,-1839.487709,-1864.671638,-1881.268745,-1708.443703,-1502.215919,-1326.47582,-1366.68904,-1385.031203,-1588.137771,-730.040679,-681.2036886,-565.7723837,-578.5484715,-454.5652523,-271.8750095,-194.7015934,-17.00789833,131.7028255,59.76960754,-92.99405289,-1876.380703,-2774.773186,,,,
3312,"Congo, Dem. Rep.",COD,CO2 emissions (kt),EN.ATM.CO2E.KT,2321.211,2357.881,2174.531,2295.542,1976.513,2471.558,2405.552,2291.875,3369.973,3652.332,2713.58,2962.936,3021.608,3193.957,3369.973,3237.961,3413.977,3487.317,3538.655,3755.008,3501.985,3777.01,3072.946,4026.366,3964.027,3641.331,3377.307,3854.017,4019.032,4393.066,3180.0,1740.0,1480.0,1430.0,1280.0,1240.0,1250.0,1200.0,1330.0,1320.0,920.0,790.0,880.0,1070.0,1170.0,1490.0,1600.0,1750.0,1870.0,1920.0,2060.0,2520.0,2430.0,3650.0,4790.0,2890.0,2060.0,2280.0,2200.0,,
3317,"Congo, Dem. Rep.",COD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,324.7866594,324.3879655,326.9067103,326.9015117,326.1868981,322.0057155,322.6727709,322.270287,327.0880802,321.1842829,328.4253679,320.8686721,333.5033924,341.8474314,333.0870471,330.851965,335.0687891,337.6519829,335.6960172,340.8739501,328.9665548,322.1899808,316.0913066,305.9066718,308.7279973,310.4030174,308.1480627,308.4933974,302.5419312,295.2242005,296.8031202,298.2286537,300.003016,302.3030508,304.1560662,305.6769051,306.6367054,307.6549802,306.5489632,307.4199583,315.7665691,378.9170558,385.1692217,389.3319336,,,,,,
3318,"Congo, Dem. Rep.",COD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,162.2733874,158.7965926,167.3547729,169.2836595,167.2227149,161.8388767,158.3562163,148.3788499,142.9261789,150.9167395,135.6492371,130.3518349,138.0446276,141.3477896,148.1532449,150.6654456,145.8353725,145.8831066,169.4916926,130.8793768,125.4865179,115.2303414,102.5869983,101.3092871,108.8843077,104.8477429,95.39739839,93.40028961,95.16630311,96.56978765,95.5428467,89.73030179,90.20801962,88.18729489,89.45733367,101.7709237,105.2457136,101.2064072,106.7918735,104.6560836,108.0216267,112.1836565,117.0283067,108.5167041,,,,,,
3319,"Congo, Dem. Rep.",COD,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.3218567,204.7943024,233.0046558,274.6622833,286.8408827,296.9244015,310.1892429,334.426482,348.2708397,365.2964865,392.8163841,414.7160455,416.838102,409.5399524,398.9819149,390.4602617,384.7753908,375.2883548,366.3363543,366.8557475,355.1179692,352.880199,408.8498459,396.0788434,378.0689523,,,,,,
3320,"Congo, Dem. Rep.",COD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.04773164,95.13881223,95.87523399,96.11327319,96.60913014,96.89567523,96.96158323,97.05855877,96.84997164,96.99702559,97.94029999,98.34290314,98.27030182,97.97200012,97.88249969,97.42220306,97.33319855,97.17209625,96.96579742,97.01930237,96.80249786,96.20960236,95.47480011,93.91760254,92.87229919,95.81829834,97.03109741,96.69979858,96.38369751,,
3322,"Congo, Dem. Rep.",COD,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000000.0,18000000.0,9000000.0,10000000.0,,,,,
3329,"Congo, Dem. Rep.",COD,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,7.160378456,7.820706367,8.471570015,9.111793518,6.0,10.35978127,15.2,11.59572029,12.22470379,12.86934471,13.53587914,15.4,14.94590092,13.5,16.43629265,17.20158195,18.0063858,18.75225258,19.1,
3332,"Congo, Dem. Rep.",COD,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,,,1543.0,,,
3335,"Congo, Dem. Rep.",COD,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506290.0,1499560.0,1492830.0,1486100.0,1479370.0,1472640.0,1465910.0,1459180.0,1452450.0,1445720.0,1438990.0,1432260.0,1425530.0,1418800.0,1412070.0,1405340.0,1398610.0,1391880.0,1385150.0,1378420.0,1371690.0,1360676.24,1349662.48,1338648.72,1327634.96,1316621.2,1305607.4,1294593.7,1283579.9,1272566.1,1261552.4
3336,"Congo, Dem. Rep.",COD,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021736792,,,,,,,,,,0.021736792,,,,,,,,,,0.021736792,,,,,,,,,,
3341,"Congo, Dem. Rep.",COD,Arable land (% of land area),AG.LND.ARBL.ZS,,2.823051984,2.823051984,2.823051984,2.814229946,2.805407909,2.805407909,2.809818928,2.823051984,2.831874021,2.840696059,2.853929115,2.867162171,2.875984209,2.889217265,2.887011755,2.90686134,2.915683377,2.920094396,2.911272358,2.920094396,2.933327452,2.928916433,2.933327452,2.942149489,2.955382546,2.964204583,2.955382546,2.955382546,2.955382546,2.942149489,2.946560508,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.977437639,2.995081714,2.999492733,3.087713107,5.062085089,5.249112282,5.469663219,5.513773406,5.425553031,5.205002095,5.205002095,,
